flag,vessel_name,mmsi,imo,fishing_hours,fishing_area
,JIN FENG 6-21   (99),98354360,,124.65,hsp4
,JIN FENG 6-21   (99),98354360,,67.71,hsp7
,JIN FENG 6-21   (99),98354360,,77.47,hsp6
,JIN FENG 6-21   (99),98354360,,151.98,kirbati2_eez
,JIN FENG 6-21   (99),98354360,,288.16,kiribati1_eez
,JIN FENG 6-23   (70),98354364,,111.71,hsp4
,JIN FENG 6-23   (70),98354364,,53.72,hsp7
,JIN FENG 6-23   (70),98354364,,104.15,hsp6
,JIN FENG 6-23   (70),98354364,,139.6,kirbati2_eez
,JIN FENG 6-23   (70),98354364,,213.86,kiribati1_eez
,JINXIANG12-1,880012001,,102.43,hsp7
,JINXIANG12-1,880012001,,87.81,hsp6
,LEARNED RESPONSE 2,985387521,,252.17,tonga_eez
,LRYY137....12,108010243.0,,2170.81,vanuatu_eez
,LRYY137....12,108010243,,1916.4,hsp4
,LRYY137....12,108010243.0,,399.07,hsp5
,LRYY137...09,108010245.0,,1072.17,vanuatu_eez
,LRYY137...09,108010245,,1332.73,hsp4
,LRYY137...09,108010245.0,,527.29,hsp5
,LRYY137...09,108010245.0,,0.0,fiji_eez
,LRYY137...10,108010234.0,,875.21,vanuatu_eez
,LRYY137...10,108010234,,1324.87,hsp4
,LRYY137...10,108010234.0,,563.22,hsp5
,LRYY137...10,108010234,,22.19,solomon_islands_eez
,LRYY617   5   [100%],1234565.0,,1044.29,vanuatu_eez
,LRYY617   5   [100%],1234565,,1710.08,hsp4
,LRYY617   5   [100%],1234565.0,,974.75,hsp5
,NET MARK-ZYY2605-01,98344714,,643.93,hsp7
,NET MARK-ZYY2605-01,98344714,,909.21,hsp6
,NET MARK-ZYY2605-01,98344714,,790.19,kirbati2_eez
,NET MARK-ZYY2605-01,98344714,,773.32,tuvalu_eez
,NET MARK-ZYY2605-03,98344773,,44.39,hsp4
,NET MARK-ZYY2605-03,98344773,,166.57,hsp7
,NET MARK-ZYY2605-03,98344773,,810.7,hsp6
,NET MARK-ZYY2605-03,98344773,,793.34,tuvalu_eez
,NETFISH856-16-60%,898333016,,148.27,hsp2
,NETFISH856-16-60%,898333016,,2.77,hsp1
,NEW CANOE,554126120,9746281.0,6.27,rmi_eez
,NEW CANOE,554126120,9746281.0,47.45,nauru_eez
,NEW CANOE,554126120,9746281.0,0.25,fsm_eez
,NEW CANOE,554126120,9746281.0,3.66,png_eez
,QING YI WANG,200023437,,449.92,hsp1
,SH,990000298,,208.1,hsp4
,SH,990000297,,655.11,hsp4
,SH,990000298,,1472.46,png_eez
,SH,990000297,,1464.47,png_eez
,SH,990000298,,57.52,png_eez
,SWD769-6  100%,398127932,,1228.76,png_eez
,SWD769-6  68%,398127932,,42.3,png_eez
,SWD769-6  92%,398127932,,34.63,png_eez
,TAI PING YANG 03-8,98354267,,784.5,rmi_eez
,TIAN--XIANG168,122999911.0,,692.8,vanuatu_eez
,TIAN--XIANG168,122999911,,84.01,hsp4
,TIAN--XIANG168,122999911.0,,895.95,hsp5
,TIAN--XIANG168,122999911.0,,14.88,fiji_eez
,TIAN--XIANG168,122999911,,2.39,solomon_islands_eez
,WANGBIAO-8055  100%,398108055.0,,275.14,vanuatu_eez
,WANGBIAO-8055  100%,398108055.0,,311.05,hsp5
,WINFULL31,700056923.0,,440.91,fiji_eez
,XENA,985387520,,705.45,tonga_eez
,XIN SHI JI 66-2 (99),98354126,,29.35,kirbati2_eez
,XIN SHI JI 70-6A,98345873,,1.15,hsp7
,XIN SHI JI 70-6A,98345873,,108.78,kirbati2_eez
,XIN SHI JI 70-8A,98345891,,133.5,kirbati2_eez
,XIN SHI JI 70-8A,98345891,,134.53,kiribati1_eez
,ZHONGRONG13CHUAN-17,98520934.0,,1433.86,vanuatu_eez
,ZHONGRONG13CHUAN-17,98520934.0,,143.89,hsp5
,ZHOUYUANYU2608 90%,1073741802,,40.24,hsp7
,ZHOUYUANYU2608 90%,1073741814,,104.12,hsp7
,ZHOUYUANYU2608 90%,1073741807,,134.06,hsp7
,ZHOUYUANYU2608 90%,1073741805,,32.42,hsp7
,ZHOUYUANYU2608 90%,1073741804,,206.12,hsp7
,ZHOUYUANYU2608 90%,1073741819,,80.01,hsp6
,ZHOUYUANYU2608 90%,1073741814,,273.26,hsp6
,ZHOUYUANYU2608 90%,1073741807,,15.8,hsp6
,ZHOUYUANYU2608 90%,1073741805,,16.89,hsp6
,ZHOUYUANYU2608 90%,1073741804,,27.5,hsp6
,ZHOUYUANYU2608 90%,1073741809,,46.02,hsp6
,ZHOUYUANYU2608 90%,1073741802,,581.24,kirbati2_eez
,ZHOUYUANYU2608 90%,1073741814,,62.54,kirbati2_eez
,ZHOUYUANYU2608 90%,1073741807,,556.46,kirbati2_eez
,ZHOUYUANYU2608 90%,1073741805,,404.15,kirbati2_eez
,ZHOUYUANYU2608 90%,1073741804,,813.72,kirbati2_eez
,ZHOUYUANYU2608 90%,1073741819,,190.74,tuvalu_eez
,ZHOUYUANYU2608 90%,1073741814,,629.77,tuvalu_eez
,ZHOUYUANYU2608 90%,1073741809,,340.68,tuvalu_eez
,,,,182.49,vanuatu_eez
,,200058620,,41.52,hsp2
,,200023340,,839.5,hsp2
,,200021441,,241.73,hsp1
,,200017198,,212.04,hsp1
,,200005899,,612.2,hsp1
,,200017227,,36.94,hsp1
,,200017179,,779.14,hsp1
,,700000002,,32.74,hsp1
,,200023340,,1043.55,hsp1
,,990000299,,629.67,hsp4
,,493000000,,127.26,hsp4
,,,,38.4,hsp5
,,990000299,,2420.8,png_eez
,,493000000,,3952.64,png_eez
,,,,0.9,fiji_eez
,,493000000.0,,11.92,fiji_eez
